ccu_code,regime,mapping_code,candidate_rank,hs6_code,national_tariff_code,tariff_description,duty_rate,sst_rate,verification_status,effective_from,effective_to,source_code,locator_type,locator_value
CCU-VEHICLE-FUEL-TANK,RCEP,MAP-MY-RCEP-2026-VEHICLE-FUEL-TANK-8708999100,1,870899,8708999100,- - - - Unassembled fuel tanks; engine brackets,0.27300000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870899-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870899; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-GEARBOX-TRANSMISSION-8708401100,1,870840,8708401100,- - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870840-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-GEARBOX-TRANSMISSION-8708402600,1,870840,8708402600,- - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870840-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-GEARBOX-TRANSMISSION-8708409200,1,870840,8708409200,- - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870840-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,MFN,MAP-MY-PDK2025-MFN-VEHICLE-GEARBOX-TRANSMISSION-8708401100,1,870840,8708401100,- - - For vehicles of heading 87.03,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870840-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,MFN,MAP-MY-PDK2025-MFN-VEHICLE-GEARBOX-TRANSMISSION-8708402600,1,870840,8708402600,- - - For vehicles of heading 87.03,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870840-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,MFN,MAP-MY-PDK2025-MFN-VEHICLE-GEARBOX-TRANSMISSION-8708409200,1,870840,8708409200,- - - For vehicles of heading 87.03,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870840-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,RCEP,MAP-MY-RCEP-2026-VEHICLE-GEARBOX-TRANSMISSION-8708401100,1,870840,8708401100,- - - For vehicles of heading 87.03,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870840-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,RCEP,MAP-MY-RCEP-2026-VEHICLE-GEARBOX-TRANSMISSION-8708402600,1,870840,8708402600,- - - For vehicles of heading 87.03,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870840-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-GEARBOX-TRANSMISSION,RCEP,MAP-MY-RCEP-2026-VEHICLE-GEARBOX-TRANSMISSION-8708409200,1,870840,8708409200,- - - For vehicles of heading 87.03,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870840-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870840; find_item=yes
CCU-VEHICLE-HOOD-BONNET,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-HOOD-BONNET-8708291600,1,870829,8708291600,"- - - - Other, for vehicles of heading 87.03",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HOOD-BONNET,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-HOOD-BONNET-8708299500,1,870829,8708299500,- - - - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HOOD-BONNET,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-HOOD-BONNET-8708299800,1,870829,8708299800,- - - - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HOOD-BONNET,MFN,MAP-MY-PDK2025-MFN-VEHICLE-HOOD-BONNET-8708291600,1,870829,8708291600,"- - - - Other, for vehicles of heading 87.03",0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HOOD-BONNET,MFN,MAP-MY-PDK2025-MFN-VEHICLE-HOOD-BONNET-8708299500,1,870829,8708299500,- - - - - Other,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HOOD-BONNET,MFN,MAP-MY-PDK2025-MFN-VEHICLE-HOOD-BONNET-8708299800,1,870829,8708299800,- - - - - Other,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HOOD-BONNET,RCEP,MAP-MY-RCEP-2026-VEHICLE-HOOD-BONNET-8708291600,1,870829,8708291600,"- - - - Other, for vehicles of heading 87.03",0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HOOD-BONNET,RCEP,MAP-MY-RCEP-2026-VEHICLE-HOOD-BONNET-8708299500,1,870829,8708299500,- - - - - Other,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HOOD-BONNET,RCEP,MAP-MY-RCEP-2026-VEHICLE-HOOD-BONNET-8708299800,1,870829,8708299800,- - - - - Other,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870829; find_item=yes
CCU-VEHICLE-HORN,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-HORN-8512301000,1,851230,8512301000,"- - Horns and sirens, assembled",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851230-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851230; find_item=yes
CCU-VEHICLE-HORN,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-HORN-8512302000,1,851230,8512302000,- - Unassembled sound signalling equipment,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851230-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851230; find_item=yes
CCU-VEHICLE-HORN,MFN,MAP-MY-PDK2025-MFN-VEHICLE-HORN-8512301000,1,851230,8512301000,"- - Horns and sirens, assembled",0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851230-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851230; find_item=yes
CCU-VEHICLE-HORN,MFN,MAP-MY-PDK2025-MFN-VEHICLE-HORN-8512302000,1,851230,8512302000,- - Unassembled sound signalling equipment,0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851230-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851230; find_item=yes
CCU-VEHICLE-HORN,RCEP,MAP-MY-RCEP-2026-VEHICLE-HORN-8512301000,1,851230,8512301000,"- - Horns and sirens, assembled",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851230-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851230; find_item=yes
CCU-VEHICLE-HORN,RCEP,MAP-MY-RCEP-2026-VEHICLE-HORN-8512302000,1,851230,8512302000,- - Unassembled sound signalling equipment,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851230-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851230; find_item=yes
CCU-VEHICLE-HVAC-UNIT,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-HVAC-UNIT-8415201000,1,841520,8415201000,- - Of a cooling capacity not exceeding 26.38 kW,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-841520-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=841520; find_item=yes
CCU-VEHICLE-HVAC-UNIT,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-HVAC-UNIT-8415209000,1,841520,8415209000,- - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-841520-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=841520; find_item=yes
CCU-VEHICLE-HVAC-UNIT,MFN,MAP-MY-PDK2025-MFN-VEHICLE-HVAC-UNIT-8415201000,1,841520,8415201000,- - Of a cooling capacity not exceeding 26.38 kW,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-841520-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=841520; find_item=yes
CCU-VEHICLE-HVAC-UNIT,MFN,MAP-MY-PDK2025-MFN-VEHICLE-HVAC-UNIT-8415209000,1,841520,8415209000,- - Other,0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-841520-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=841520; find_item=yes
CCU-VEHICLE-HVAC-UNIT,RCEP,MAP-MY-RCEP-2026-VEHICLE-HVAC-UNIT-8415201000,1,841520,8415201000,- - Of a cooling capacity not exceeding 26.38 kW,0.15000000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-841520-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=841520; find_item=yes
CCU-VEHICLE-HVAC-UNIT,RCEP,MAP-MY-RCEP-2026-VEHICLE-HVAC-UNIT-8415209000,1,841520,8415209000,- - Other,0.15000000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-841520-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=841520; find_item=yes
CCU-VEHICLE-INFOTAINMENT-HEAD-UNIT,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-INFOTAINMENT-HEAD-UNIT-8527211000,1,852721,8527211000,- - - Capable of receiving and decoding digital radio data system signals,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-852721-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=852721; find_item=yes
CCU-VEHICLE-INFOTAINMENT-HEAD-UNIT,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-INFOTAINMENT-HEAD-UNIT-8527219000,1,852721,8527219000,- - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-852721-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=852721; find_item=yes
CCU-VEHICLE-INFOTAINMENT-HEAD-UNIT,MFN,MAP-MY-PDK2025-MFN-VEHICLE-INFOTAINMENT-HEAD-UNIT-8527211000,1,852721,8527211000,- - - Capable of receiving and decoding digital radio data system signals,0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-852721-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=852721; find_item=yes
CCU-VEHICLE-INFOTAINMENT-HEAD-UNIT,MFN,MAP-MY-PDK2025-MFN-VEHICLE-INFOTAINMENT-HEAD-UNIT-8527219000,1,852721,8527219000,- - - Other,0.20000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-852721-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=852721; find_item=yes
CCU-VEHICLE-INFOTAINMENT-HEAD-UNIT,RCEP,MAP-MY-RCEP-2026-VEHICLE-INFOTAINMENT-HEAD-UNIT-8527210010,1,852721,8527210010,- - - Capable of receiving and decoding digital ra,0.10000000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-852721-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=852721; find_item=yes
CCU-VEHICLE-INFOTAINMENT-HEAD-UNIT,RCEP,MAP-MY-RCEP-2026-VEHICLE-INFOTAINMENT-HEAD-UNIT-8527210090,1,852721,8527210090,- - - Other,0.10000000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-852721-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=852721; find_item=yes
CCU-VEHICLE-LIGHTING-SIGNALLING,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-LIGHTING-SIGNALLING-8512202000,1,851220,8512202000,- - Unassembled lighting or visual signalling equipment,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851220-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851220; find_item=yes
CCU-VEHICLE-LIGHTING-SIGNALLING,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-LIGHTING-SIGNALLING-8512209900,1,851220,8512209900,- - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-851220-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851220; find_item=yes
CCU-VEHICLE-LIGHTING-SIGNALLING,MFN,MAP-MY-PDK2025-MFN-8512202000,1,851220,8512202000,Unassembled lighting or visual signalling equipment,0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851220-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851220; find_item=yes
CCU-VEHICLE-LIGHTING-SIGNALLING,MFN,MAP-MY-PDK2025-MFN-8512209900,1,851220,8512209900,Other lighting or visual signalling equipment,0E-8,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-851220-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851220; find_item=yes
CCU-VEHICLE-LIGHTING-SIGNALLING,RCEP,MAP-MY-RCEP-2026-VEHICLE-LIGHTING-SIGNALLING-8512202000,1,851220,8512202000,- - Unassembled lighting or visual signalling equi,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851220-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851220; find_item=yes
CCU-VEHICLE-LIGHTING-SIGNALLING,RCEP,MAP-MY-RCEP-2026-VEHICLE-LIGHTING-SIGNALLING-8512209900,1,851220,8512209900,- - - Other,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-851220-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851220; find_item=yes
CCU-VEHICLE-LOUDSPEAKER,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-LOUDSPEAKER-8518299000,1,851829,8518299000,- - - Other,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-851829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851829; find_item=yes
CCU-VEHICLE-LOUDSPEAKER,MFN,MAP-MY-PDK2025-MFN-VEHICLE-LOUDSPEAKER-8518299000,1,851829,8518299000,- - - Other,0E-8,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-851829-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851829; find_item=yes
CCU-VEHICLE-LOUDSPEAKER,RCEP,MAP-MY-RCEP-2026-VEHICLE-LOUDSPEAKER-8518299000,1,851829,8518299000,- - - Other,0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-851829-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851829; find_item=yes
CCU-VEHICLE-RADIATOR,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-RADIATOR-8708911600,1,870891,8708911600,- - - - For vehicles of heading 87.03,0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870891-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870891; find_item=yes
CCU-VEHICLE-RADIATOR,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-RADIATOR-8708919500,1,870891,8708919500,"- - - - Other, for vehicles of heading 87.03",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-870891-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=870891; find_item=yes
CCU-VEHICLE-RADIATOR,MFN,MAP-MY-PDK2025-MFN-8708911600,1,870891,8708911600,Radiators for vehicles of heading 87.03,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870891-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870891; find_item=yes
CCU-VEHICLE-RADIATOR,MFN,MAP-MY-PDK2025-MFN-8708919500,1,870891,8708919500,Other radiator parts for vehicles of heading 87.03,0.25000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-870891-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=870891; find_item=yes
CCU-VEHICLE-RADIATOR,RCEP,MAP-MY-RCEP-2026-VEHICLE-RADIATOR-8708911600,1,870891,8708911600,- - - - For vehicles of heading 87.03,0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870891-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870891; find_item=yes
CCU-VEHICLE-RADIATOR,RCEP,MAP-MY-RCEP-2026-VEHICLE-RADIATOR-8708919500,1,870891,8708919500,"- - - - Other, for vehicles of heading 87.03",0.22700000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-870891-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=870891; find_item=yes
CCU-VEHICLE-WIRING-HARNESS,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-WIRING-HARNESS-8544301200,1,854430,8544301200,"- - - - Of a kind used for vehicles of heading 87.02, 87.03, 87.04 or 87.11",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-854430-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=854430; find_item=yes
CCU-VEHICLE-WIRING-HARNESS,ACFTA,MAP-MY-ACFTA-2026-VEHICLE-WIRING-HARNESS-8544301400,1,854430,8544301400,"- - - - Of a kind used for vehicles of heading 87.02, 87.03, 87.04 or 87.11",0E-8,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-ACFTA-854430-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=854430; find_item=yes
CCU-VEHICLE-WIRING-HARNESS,MFN,MAP-MY-PDK2025-MFN-8544301200,1,854430,8544301200,"Of a kind used for vehicles of heading 87.02, 87.03, 87.04 or 87.11",0.30000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-854430-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=854430; find_item=yes
CCU-VEHICLE-WIRING-HARNESS,MFN,MAP-MY-PDK2025-MFN-8544301400,1,854430,8544301400,"Of a kind used for vehicles of heading 87.02, 87.03, 87.04 or 87.11",0.05000000,0.1,CANDIDATE,2025-11-01,,SRC-MY-JKDM-PDK2025-854430-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=854430; find_item=yes
CCU-VEHICLE-WIRING-HARNESS,RCEP,MAP-MY-RCEP-2026-VEHICLE-WIRING-HARNESS-8544301200,1,854430,8544301200,- - - - Of a kind use for vehicles of heading 87.0,0.30000000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-854430-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=854430; find_item=yes
CCU-VEHICLE-WIRING-HARNESS,RCEP,MAP-MY-RCEP-2026-VEHICLE-WIRING-HARNESS-8544301400,1,854430,8544301400,- - - - Of a kind used for vehicles of heading 87.,0.03600000,0.1,CANDIDATE,2026-01-01,,SRC-MY-JKDM-RCEP-854430-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=854430; find_item=yes
CCU-WINDSCREEN-WIPER,ACFTA,MAP-MY-ACFTA-2026-WINDSCREEN-WIPER-8512400000,1,851240,8512400000,"- Windscreen wipers, defrosters and demisters",0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-ACFTA-851240-RATE2026-P1-60,PORTAL_QUERY,POST hsType=ACFTA; hsCriteria=1; hsKeyword=851240; find_item=yes
CCU-WINDSCREEN-WIPER,MFN,MAP-MY-PDK2025-MFN-WINDSCREEN-WIPER-8512400000,1,851240,8512400000,"- Windscreen wipers, defrosters and demisters",0E-8,0.1,VERIFIED,2025-11-01,,SRC-MY-JKDM-PDK2025-851240-P1-60-20260729,PORTAL_QUERY,POST hsType=PDK; hsCriteria=1; hsKeyword=851240; find_item=yes
CCU-WINDSCREEN-WIPER,RCEP,MAP-MY-RCEP-2026-WINDSCREEN-WIPER-8512400000,1,851240,8512400000,"- Windscreen wipers, defrosters and demisters",0E-8,0.1,VERIFIED,2026-01-01,,SRC-MY-JKDM-RCEP-851240-RATE2026-P1-60,PORTAL_QUERY,POST hsType=RCEP; hsCriteria=1; hsKeyword=851240; find_item=yes
