"regime","hs6_query","national_tariff_code","description","current_rate","source_file","source_sha256"
"ACFTA","840999","8409994800","- - - - Piston rings and gudgeon pins","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409994900","- - - - Other","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409995100","- - - - - Cylinder blocks; crank cases","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409995200","- - - - - Cylinder liners, with an internal diameter of 50 mm or more, but not exceeding 155 mm","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409995300","- - - - - Other cylinder liners","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409995400","- - - - - Pistons, with an external diameter of 50 mm or more, but not exceeding 155 mm","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409995500","- - - - - Other pistons","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409995900","- - - - - Other","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409996100","- - - - - Cylinder blocks; crank cases","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409996200","- - - - - Cylinder liners, with an internal diameter of 50 mm or more, but not exceeding 155 mm","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409996300","- - - - - Other cylinder liners","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409996400","- - - - - Pistons, with an external diameter of 50 mm or more, but not exceeding 155 mm","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409996500","- - - - - Other pistons","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409996900","- - - - - Other","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997100","- - - - Carburettors and parts thereof","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997200","- - - - Cylinder blocks; crank cases","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997300","- - - - Cylinder liners, with an internal diameter of 50 mm or more, but not exceeding 155 mm","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997400","- - - - Other cylinder liners","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997500","- - - - Cylinder heads and head covers","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997600","- - - - Pistons, with an external diameter of 50 mm or more, but not exceeding 155 mm","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997700","- - - - Other pistons","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997800","- - - - Piston rings and gudgeon pins","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","840999","8409997900","- - - - Other","0","JKDM_HS_Explorer_ACFTA_840999_RATE_2026.html","86071d32b20b63560cfd7c5e8c08746772829e7e274a08e2e57493d5aa20196f"
"ACFTA","841330","841330","- Fuel, lubricating or cooling medium pumps for internal combustion piston engines :","","JKDM_HS_Explorer_ACFTA_841330_RATE_2026.html","d9cd6878ea50a61fba892d718e24e5924f4e20a80ac909fad9ecfc2f575efd29"
"ACFTA","841330","8413303000","- - Fuel pumps of a kind used for engines of motor vehicles of heading 87.02, 87.03 or 87.04","0","JKDM_HS_Explorer_ACFTA_841330_RATE_2026.html","d9cd6878ea50a61fba892d718e24e5924f4e20a80ac909fad9ecfc2f575efd29"
"ACFTA","841330","8413304000","- - Water pumps of a kind used for engines of motor vehicles of heading 87.02, 87.03 or 87.04","0","JKDM_HS_Explorer_ACFTA_841330_RATE_2026.html","d9cd6878ea50a61fba892d718e24e5924f4e20a80ac909fad9ecfc2f575efd29"
"ACFTA","841330","8413305100","- - - With an inlet diameter not exceeding 200 mm","0","JKDM_HS_Explorer_ACFTA_841330_RATE_2026.html","d9cd6878ea50a61fba892d718e24e5924f4e20a80ac909fad9ecfc2f575efd29"
"ACFTA","841330","8413305200","- - - With an inlet diameter exceeding 200 mm","0","JKDM_HS_Explorer_ACFTA_841330_RATE_2026.html","d9cd6878ea50a61fba892d718e24e5924f4e20a80ac909fad9ecfc2f575efd29"
"ACFTA","841330","8413309000","- - Other","0","JKDM_HS_Explorer_ACFTA_841330_RATE_2026.html","d9cd6878ea50a61fba892d718e24e5924f4e20a80ac909fad9ecfc2f575efd29"
"ACFTA","841381","841381","- - Pumps :","","JKDM_HS_Explorer_ACFTA_841381_RATE_2026.html","bcfbf1bd60f08e316be1601094ac204670d7baa0590975f248c0e1a92fcf32dd"
"ACFTA","841381","8413811300","- - - Water pumps with a flow rate not exceeding 8,000 m3/h, electrically operated","0","JKDM_HS_Explorer_ACFTA_841381_RATE_2026.html","bcfbf1bd60f08e316be1601094ac204670d7baa0590975f248c0e1a92fcf32dd"
"ACFTA","841381","8413811400","- - - Water pumps with a flow rate not exceeding 8,000 m3/h, not electrically operated","0","JKDM_HS_Explorer_ACFTA_841381_RATE_2026.html","bcfbf1bd60f08e316be1601094ac204670d7baa0590975f248c0e1a92fcf32dd"
"ACFTA","841381","8413811500","- - - Water pumps, with a flow rate exceeding 8,000 m3/h but not exceeding 13,000 m3/h","0","JKDM_HS_Explorer_ACFTA_841381_RATE_2026.html","bcfbf1bd60f08e316be1601094ac204670d7baa0590975f248c0e1a92fcf32dd"
"ACFTA","841381","8413811900","- - - Other","0","JKDM_HS_Explorer_ACFTA_841381_RATE_2026.html","bcfbf1bd60f08e316be1601094ac204670d7baa0590975f248c0e1a92fcf32dd"
"ACFTA","841430","841430","- Compressors of a kind used in refrigerating equipment :","","JKDM_HS_Explorer_ACFTA_841430_RATE_2026.html","ee87e8bc93da41be5c3cda6f8718ab01f496c61e7a26a61600bf2c17bee8a183"
"ACFTA","841430","8414304000","- - With a refrigeration capacity exceeding 21.10 kW, or with a displacement per revolution of 220 cc or more","0","JKDM_HS_Explorer_ACFTA_841430_RATE_2026.html","ee87e8bc93da41be5c3cda6f8718ab01f496c61e7a26a61600bf2c17bee8a183"
"ACFTA","841430","8414309000","- - Other","0","JKDM_HS_Explorer_ACFTA_841430_RATE_2026.html","ee87e8bc93da41be5c3cda6f8718ab01f496c61e7a26a61600bf2c17bee8a183"
"ACFTA","841520","841520","- Of a kind used for persons, in motor vehicles :","","JKDM_HS_Explorer_ACFTA_841520_RATE_2026.html","da5f37caeec7738692856ce0a84ac3d597eb662c27cccc549c2ce15137c717b5"
"ACFTA","841520","8415201000","- - Of a cooling capacity not exceeding 26.38 kW","0","JKDM_HS_Explorer_ACFTA_841520_RATE_2026.html","da5f37caeec7738692856ce0a84ac3d597eb662c27cccc549c2ce15137c717b5"
"ACFTA","841520","8415209000","- - Other","0","JKDM_HS_Explorer_ACFTA_841520_RATE_2026.html","da5f37caeec7738692856ce0a84ac3d597eb662c27cccc549c2ce15137c717b5"
"ACFTA","842123","842123","- - Oil or petrol-filters for internal combustion engines :","","JKDM_HS_Explorer_ACFTA_842123_RATE_2026.html","f3eae9daecfe7739d2526527e31410c0ec2f83c7ba1155c05a2501265367139a"
"ACFTA","842123","8421231100","- - - - Oil filters","0","JKDM_HS_Explorer_ACFTA_842123_RATE_2026.html","f3eae9daecfe7739d2526527e31410c0ec2f83c7ba1155c05a2501265367139a"
"ACFTA","842123","8421231900","- - - - Other","0","JKDM_HS_Explorer_ACFTA_842123_RATE_2026.html","f3eae9daecfe7739d2526527e31410c0ec2f83c7ba1155c05a2501265367139a"
"ACFTA","842123","8421232100","- - - - Oil filters","0","JKDM_HS_Explorer_ACFTA_842123_RATE_2026.html","f3eae9daecfe7739d2526527e31410c0ec2f83c7ba1155c05a2501265367139a"
"ACFTA","842123","8421232900","- - - - Other","0","JKDM_HS_Explorer_ACFTA_842123_RATE_2026.html","f3eae9daecfe7739d2526527e31410c0ec2f83c7ba1155c05a2501265367139a"
"ACFTA","842123","8421239100","- - - - Oil filters","0","JKDM_HS_Explorer_ACFTA_842123_RATE_2026.html","f3eae9daecfe7739d2526527e31410c0ec2f83c7ba1155c05a2501265367139a"
"ACFTA","842123","8421239900","- - - - Other","0","JKDM_HS_Explorer_ACFTA_842123_RATE_2026.html","f3eae9daecfe7739d2526527e31410c0ec2f83c7ba1155c05a2501265367139a"
"ACFTA","842131","842131","- - Intake air filters for internal combustion engines :","","JKDM_HS_Explorer_ACFTA_842131_RATE_2026.html","04980387fb36d86102f4ed9e87f33b0a77e1b9a5bcdb46faecaa5ffd3ff8399a"
"ACFTA","842131","8421311000","- - - For machinery of heading 84.29 or 84.30","0","JKDM_HS_Explorer_ACFTA_842131_RATE_2026.html","04980387fb36d86102f4ed9e87f33b0a77e1b9a5bcdb46faecaa5ffd3ff8399a"
"ACFTA","842131","8421312000","- - - For motor vehicles of Chapter 87","0","JKDM_HS_Explorer_ACFTA_842131_RATE_2026.html","04980387fb36d86102f4ed9e87f33b0a77e1b9a5bcdb46faecaa5ffd3ff8399a"
"ACFTA","842131","8421319000","- - - Other","0","JKDM_HS_Explorer_ACFTA_842131_RATE_2026.html","04980387fb36d86102f4ed9e87f33b0a77e1b9a5bcdb46faecaa5ffd3ff8399a"
"ACFTA","842132","8421320000","- - Catalytic converters or particulate filters, whether or not combined, for purifying or filtering exhaust gases from internal combustion engines","0","JKDM_HS_Explorer_ACFTA_842132_RATE_2026.html","ea8f616b5ca800efddcae53d568ad86abcc332750b53fa419268f92188b849c7"
"ACFTA","850131","850131","- - Of an output not exceeding 750 W :","","JKDM_HS_Explorer_ACFTA_850131_RATE_2026.html","39b355b79c982df21ee926863008816d01bc1cd29d8868686d38fec3938daad3"
"ACFTA","850131","8501313000","- - - Motors of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16","0","JKDM_HS_Explorer_ACFTA_850131_RATE_2026.html","39b355b79c982df21ee926863008816d01bc1cd29d8868686d38fec3938daad3"
"ACFTA","850131","8501316000","- - - Motors of a kind used for vehicles in Chapter 87","0","JKDM_HS_Explorer_ACFTA_850131_RATE_2026.html","39b355b79c982df21ee926863008816d01bc1cd29d8868686d38fec3938daad3"
"ACFTA","850131","8501317000","- - - Other motors","0","JKDM_HS_Explorer_ACFTA_850131_RATE_2026.html","39b355b79c982df21ee926863008816d01bc1cd29d8868686d38fec3938daad3"
"ACFTA","850131","8501318000","- - - Generators","0","JKDM_HS_Explorer_ACFTA_850131_RATE_2026.html","39b355b79c982df21ee926863008816d01bc1cd29d8868686d38fec3938daad3"
"ACFTA","850152","850152","- - Of an output exceeding 750 W but not exceeding 75 kW :","","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501521100","- - - - Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501521200","- - - - Of a kind used for vehicles in Chapter 87","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501521900","- - - - Other","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501522100","- - - - Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501522200","- - - - Of a kind used for vehicles in Chapter 87","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501522900","- - - - Other","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501523100","- - - - Of a kind used for the goods of heading 84.15, 84.18 or 84.50","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501523200","- - - - Of a kind used for vehicles in Chapter 87","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850152","8501523900","- - - - Other","0","JKDM_HS_Explorer_ACFTA_850152_RATE_2026.html","e43127ee1bf75e35f289f747d9d61f2845cd6b0864d254b0c02f8251483adf97"
"ACFTA","850153","850153","- - Of an output exceeding 75 kW :","","JKDM_HS_Explorer_ACFTA_850153_RATE_2026.html","eb78a878b2c63bd2a25c8d66c5f930aa24e5e6ebc02926278672188f4ca718d0"
"ACFTA","850153","8501531000","- - - Of a kind used for vehicles in Chapter 87","0","JKDM_HS_Explorer_ACFTA_850153_RATE_2026.html","eb78a878b2c63bd2a25c8d66c5f930aa24e5e6ebc02926278672188f4ca718d0"
"ACFTA","850153","8501539000","- - - Other","0","JKDM_HS_Explorer_ACFTA_850153_RATE_2026.html","eb78a878b2c63bd2a25c8d66c5f930aa24e5e6ebc02926278672188f4ca718d0"
"ACFTA","850440","850440","- Static converters :","","JKDM_HS_Explorer_ACFTA_850440_RATE_2026.html","e1d61b8e93aa261e4c2fc2f3a125f4a4fd62b1fc3cecd2907b49b67a24227ee7"
"ACFTA","850440","8504401100","- - - Uninterruptible power supplies (UPS)","0","JKDM_HS_Explorer_ACFTA_850440_RATE_2026.html","e1d61b8e93aa261e4c2fc2f3a125f4a4fd62b1fc3cecd2907b49b67a24227ee7"
"ACFTA","850440","8504401900","- - - Other","0","JKDM_HS_Explorer_ACFTA_850440_RATE_2026.html","e1d61b8e93aa261e4c2fc2f3a125f4a4fd62b1fc3cecd2907b49b67a24227ee7"
"ACFTA","850440","8504402000","- - Battery chargers having a rating exceeding 100 kVA","0","JKDM_HS_Explorer_ACFTA_850440_RATE_2026.html","e1d61b8e93aa261e4c2fc2f3a125f4a4fd62b1fc3cecd2907b49b67a24227ee7"
"ACFTA","850440","8504403000","- - Other rectifiers","0","JKDM_HS_Explorer_ACFTA_850440_RATE_2026.html","e1d61b8e93aa261e4c2fc2f3a125f4a4fd62b1fc3cecd2907b49b67a24227ee7"
"ACFTA","850440","8504404000","- - Inverters","0","JKDM_HS_Explorer_ACFTA_850440_RATE_2026.html","e1d61b8e93aa261e4c2fc2f3a125f4a4fd62b1fc3cecd2907b49b67a24227ee7"
"ACFTA","850440","8504409000","- - Other","0","JKDM_HS_Explorer_ACFTA_850440_RATE_2026.html","e1d61b8e93aa261e4c2fc2f3a125f4a4fd62b1fc3cecd2907b49b67a24227ee7"
"ACFTA","850760","850760","- Lithium-ion :","","JKDM_HS_Explorer_ACFTA_850760_RATE_2026.html","13c7a9f303d8f7b4c844e72d79cb0181c6bab063472494db4e0be3d7c38d90b4"
"ACFTA","850760","8507603100","- - - Of a kind used for laptops including notebooks and subnotebooks","0","JKDM_HS_Explorer_ACFTA_850760_RATE_2026.html","13c7a9f303d8f7b4c844e72d79cb0181c6bab063472494db4e0be3d7c38d90b4"
"ACFTA","850760","8507603200","- - - Of a kind used for aircraft","0","JKDM_HS_Explorer_ACFTA_850760_RATE_2026.html","13c7a9f303d8f7b4c844e72d79cb0181c6bab063472494db4e0be3d7c38d90b4"
"ACFTA","850760","8507603300","- - - Of a kind used for vehicles in Chapter 87","0","JKDM_HS_Explorer_ACFTA_850760_RATE_2026.html","13c7a9f303d8f7b4c844e72d79cb0181c6bab063472494db4e0be3d7c38d90b4"
"ACFTA","850760","8507603900","- - - Other","0","JKDM_HS_Explorer_ACFTA_850760_RATE_2026.html","13c7a9f303d8f7b4c844e72d79cb0181c6bab063472494db4e0be3d7c38d90b4"
"ACFTA","850760","8507609000","- - Other","0","JKDM_HS_Explorer_ACFTA_850760_RATE_2026.html","13c7a9f303d8f7b4c844e72d79cb0181c6bab063472494db4e0be3d7c38d90b4"
"ACFTA","851110","851110","- Sparking plugs :","","JKDM_HS_Explorer_ACFTA_851110_RATE_2026.html","0f6168c3e403a25ffb482ef28fcd5e7a35cebde78596bdbf3315d39fa5c58a88"
"ACFTA","851110","8511101000","- - Of a kind suitable for aircraft engines","0","JKDM_HS_Explorer_ACFTA_851110_RATE_2026.html","0f6168c3e403a25ffb482ef28fcd5e7a35cebde78596bdbf3315d39fa5c58a88"
"ACFTA","851110","8511102000","- - Of a kind suitable for motor vehicle engines","0","JKDM_HS_Explorer_ACFTA_851110_RATE_2026.html","0f6168c3e403a25ffb482ef28fcd5e7a35cebde78596bdbf3315d39fa5c58a88"
"ACFTA","851110","8511109000","- - Other","0","JKDM_HS_Explorer_ACFTA_851110_RATE_2026.html","0f6168c3e403a25ffb482ef28fcd5e7a35cebde78596bdbf3315d39fa5c58a88"
"ACFTA","851130","851130","- Distributors; ignition coils :","","JKDM_HS_Explorer_ACFTA_851130_RATE_2026.html","d1736d23319b0a7e233b63843b5d0abdb79e4a01bf7bcb5cc56c6fea9e6c8b8f"
"ACFTA","851130","8511303000","- - Of a kind suitable for aircraft engines","0","JKDM_HS_Explorer_ACFTA_851130_RATE_2026.html","d1736d23319b0a7e233b63843b5d0abdb79e4a01bf7bcb5cc56c6fea9e6c8b8f"
"ACFTA","851130","8511304100","- - - Unassembled","0","JKDM_HS_Explorer_ACFTA_851130_RATE_2026.html","d1736d23319b0a7e233b63843b5d0abdb79e4a01bf7bcb5cc56c6fea9e6c8b8f"
"ACFTA","851130","8511304900","- - - Other","0","JKDM_HS_Explorer_ACFTA_851130_RATE_2026.html","d1736d23319b0a7e233b63843b5d0abdb79e4a01bf7bcb5cc56c6fea9e6c8b8f"
"ACFTA","851130","8511309100","- - - Unassembled","0","JKDM_HS_Explorer_ACFTA_851130_RATE_2026.html","d1736d23319b0a7e233b63843b5d0abdb79e4a01bf7bcb5cc56c6fea9e6c8b8f"
"ACFTA","851130","8511309900","- - - Other","0","JKDM_HS_Explorer_ACFTA_851130_RATE_2026.html","d1736d23319b0a7e233b63843b5d0abdb79e4a01bf7bcb5cc56c6fea9e6c8b8f"
"ACFTA","851140","851140","- Starter motors and dual purpose starter-generators :","","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851140","8511401000","- - Of a kind used for aircraft engines","0","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851140","8511402100","- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05","0","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851140","8511402900","- - - Other","0","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851140","8511403100","- - - For engines of vehicles of heading 87.01","0","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851140","8511403200","- - - For engines of vehicles of heading 87.02, 87.03 or 87.04","0","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851140","8511403300","- - - For engines of vehicles of heading 87.05","0","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851140","8511409100","- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05","0","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851140","8511409900","- - - Other","0","JKDM_HS_Explorer_ACFTA_851140_RATE_2026.html","6a2e4b6df001dfa98a4185d8d8a031681061325cb61db57737afea4c8035caf6"
"ACFTA","851150","851150","- Other generators :","","JKDM_HS_Explorer_ACFTA_851150_RATE_2026.html","71da870daddfcef25fc708e1b9b687e1186f8efcc8f0742d515f3c782073359a"
"ACFTA","851150","8511501000","- - Of a kind used for aircraft engines","0","JKDM_HS_Explorer_ACFTA_851150_RATE_2026.html","71da870daddfcef25fc708e1b9b687e1186f8efcc8f0742d515f3c782073359a"
"ACFTA","851150","8511502100","- - - For engines of vehicles of heading 87.02, 87.03, 87.04 or 87.05","0","JKDM_HS_Explorer_ACFTA_851150_RATE_2026.html","71da870daddfcef25fc708e1b9b687e1186f8efcc8f0742d515f3c782073359a"
"ACFTA","851150","8511502900","- - - Other","0","JKDM_HS_Explorer_ACFTA_851150_RATE_2026.html","71da870daddfcef25fc708e1b9b687e1186f8efcc8f0742d515f3c782073359a"
