agreement,source_file,vn_code,hs6_code,national_tariff_code_as_stored,description_vi,rates_extracted,country_markers,notes,business_scope_guess,rate_column_count,extraction_status
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.21.42,870321,8703214200,- - - - Xe địa hình ATV (All-Terrain Vehicles),0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.21.43,870321,8703214300,- - - - Ô tô cứu thương,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.21.44,870321,8703214400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.21.45,870321,8703214500,- - - - Ô tô kiểu Sedan,0|0|0|0|0|0,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van):",CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.21.51,870321,8703215100,- - - - - Loại bốn bánh chủ động,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.21.59,870321,8703215900,- - - - - Loại khác,0|0|0|0|0|0,,- - - - Loại khác:,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.21.91,870321,8703219100,- - - - - Xe 3 bánh,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.21.99,870321,8703219900,- - - - - Loại khác,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22,870322,,- - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc:,,,- - - Dạng CKD:,HEADING_OR_SUBHEADING,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.11,870322,8703221100,- - - - Xe đua cỡ nhỏ,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.12,870322,8703221200,- - - - Xe địa hình ATV (All-Terrain Vehicles),*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.13,870322,8703221300,- - - - Ô tô cứu thương,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.14,870322,8703221400,- - - - Ô tô tang lễ,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.15,870322,8703221500,- - - - Ô tô chở phạm nhân,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.16,870322,8703221600,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.17,870322,8703221700,- - - - Ô tô kiểu Sedan,*|*|*|*|*|*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van):",CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.21,870322,8703222100,- - - - - Loại bốn bánh chủ động,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.29,870322,8703222900,- - - - - Loại khác,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.30,870322,8703223000,- - - - Loại khác,*|*|*|*|*|*,,- - - Loại khác:,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.41,870322,8703224100,- - - - Xe đua cỡ nhỏ,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.42,870322,8703224200,- - - - Xe địa hình ATV (All-Terrain Vehicles),0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.43,870322,8703224300,- - - - Ô tô cứu thương,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.44,870322,8703224400,- - - - Ô tô tang lễ,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.45,870322,8703224500,- - - - Ô tô chở phạm nhân,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.46,870322,8703224600,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.47,870322,8703224700,- - - - Ô tô kiểu Sedan,0|0|0|0|0|0,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van):",CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.51,870322,8703225100,- - - - - Loại bốn bánh chủ động,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.59,870322,8703225900,- - - - - Loại khác,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.22.90,870322,8703229000,- - - - Loại khác,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23,870323,,- - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc:,,,- - - Dạng CKD:,HEADING_OR_SUBHEADING,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.11,870323,8703231100,- - - - Ô tô cứu thương,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.12,870323,8703231200,- - - - Ô tô tang lễ,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.13,870323,8703231300,- - - - Ô tô chở phạm nhân,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.14,870323,8703231400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),*|*|*|*|*|*,,- - - - Ô tô kiểu Sedan:,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.21,870323,8703232100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.22,870323,8703232200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.23,870323,8703232300,- - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.24,870323,8703232400,- - - - - Dung tích xi lanh trên 2.500 cc,*|*|*|*|*|*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động:",CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.31,870323,8703233100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.32,870323,8703233200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.33,870323,8703233300,- - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.34,870323,8703233400,- - - - - Dung tích xi lanh trên 2.500 cc,*|*|*|*|*|*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động:",CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.35,870323,8703233500,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.36,870323,8703233600,- - - - - Dung tích xi lanh trên 2.000 cc,*|*|*|*|*|*,,- - - - Loại khác:,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.41,870323,8703234100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc,*|*|*|*|*|*,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.42,870323,8703234200,- - - - - Dung tích xi lanh trên 2.000 cc,*|*|*|*|*|*,,- - - Loại khác:,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.51,870323,8703235100,- - - - Ô tô cứu thương,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.52,870323,8703235200,- - - - Ô tô tang lễ,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.53,870323,8703235300,- - - - Ô tô chở phạm nhân,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.54,870323,8703235400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),0|0|0|0|0|0,,- - - - Ô tô kiểu Sedan:,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.55,870323,8703235500,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.56,870323,8703235600,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.57,870323,8703235700,- - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.58,870323,8703235800,- - - - - Dung tích xi lanh trên 2.500 cc,0|0|0|0|0|0,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động:",CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.61,870323,8703236100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.62,870323,8703236200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.63,870323,8703236300,- - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.64,870323,8703236400,- - - - - Dung tích xi lanh trên 2.500 cc,0|0|0|0|0|0,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động:",CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.65,870323,8703236500,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.66,870323,8703236600,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.67,870323,8703236700,- - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.68,870323,8703236800,- - - - - Dung tích xi lanh trên 2.500 cc,0|0|0|0|0|0,,- - - - Loại khác:,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.71,870323,8703237100,- - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.72,870323,8703237200,- - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.73,870323,8703237300,- - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.23.74,870323,8703237400,- - - - - Dung tích xi lanh trên 2.500 cc,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24,870324,,- - Dung tích xi lanh trên 3.000 cc:,,,- - - Dạng CKD:,HEADING_OR_SUBHEADING,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.11,870324,8703241100,- - - - Ô tô cứu thương,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.12,870324,8703241200,- - - - Ô tô tang lễ,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.13,870324,8703241300,- - - - Ô tô chở phạm nhân,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.14,870324,8703241400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.15,870324,8703241500,- - - - Ô tô kiểu Sedan,*|*|*|*|*|*,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van):",CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.21,870324,8703242100,- - - - - Loại bốn bánh chủ động,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.29,870324,8703242900,- - - - - Loại khác,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.30,870324,8703243000,- - - - Loại khác,*|*|*|*|*|*,,- - - Loại khác:,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.41,870324,8703244100,- - - - Ô tô cứu thương,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.42,870324,8703244200,- - - - Ô tô tang lễ,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.43,870324,8703244300,- - - - Ô tô chở phạm nhân,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.44,870324,8703244400,- - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes),0|0|0|0|0|0,,- - - - Ô tô kiểu Sedan:,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.45,870324,8703244500,- - - - - Loại bốn bánh chủ động,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.49,870324,8703244900,- - - - - Loại khác,0|0|0|0|0|0,,"- - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van):",CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.51,870324,8703245100,- - - - - Loại bốn bánh chủ động,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.59,870324,8703245900,- - - - - Loại khác,0|0|0|0|0|0,,- - - - Loại khác:,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.61,870324,8703246100,- - - - - Loại bốn bánh chủ động,0|0|0|0|0|0,,,CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.24.69,870324,8703246900,- - - - - Loại khác,0|0|0|0|0|0,,"- Xe khác, loại chỉ sử dụng động cơ đốt trong kiểu piston cháy do nén (diesel hoặc bán diesel):",CBU_OR_ORDINARY_VEHICLE_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.31,870331,,- - Dung tích xi lanh không quá 1.500 cc:,,,- - - Dạng CKD:,HEADING_OR_SUBHEADING,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.31.11,870331,8703311100,- - - - Xe đua cỡ nhỏ,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.31.12,870331,8703311200,- - - - Xe địa hình ATV (All-Terrain Vehicles),*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.31.13,870331,8703311300,- - - - Ô tô cứu thương,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.31.14,870331,8703311400,- - - - Ô tô tang lễ,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
ATIGA,2023_475 + 476_126-2022-NĐ-CP.doc,8703.31.15,870331,8703311500,- - - - Ô tô chở phạm nhân,*|*|*|*|*|*,,,CKD_OR_SPECIAL_LOW_BLOCK,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
