agreement,source_extract_file,vn_hs8_code,national_tariff_code_as_stored,hs6_code,extraction_status,preferential_rate,rate_year_columns,context_snippet
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.42,8703224200,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"và ô tô thể thao, nhưng không kể ô tô van): 8703.22.21 - - - - - Loại bốn bánh chủ động 8703.22.29 - - - - - Loại khác 8703.22.30 - - - - Loại khác - - - Loại khác: 8703.22.41 - - - - Xe đua cỡ nhỏ 8703.22.42 - - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.22.43 - - - - Ô tô cứu thương 8703.22.44 - - - - Ô tô tang lễ 8703.22.45 - - - - Ô tô chở phạm nhân 8703.22.46 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) 8703.22.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.43,8703224300,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"- - - - Loại bốn bánh chủ động 8703.22.29 - - - - - Loại khác 8703.22.30 - - - - Loại khác - - - Loại khác: 8703.22.41 - - - - Xe đua cỡ nhỏ 8703.22.42 - - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.22.43 - - - - Ô tô cứu thương 8703.22.44 - - - - Ô tô tang lễ 8703.22.45 - - - - Ô tô chở phạm nhân 8703.22.46 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) 8703.22.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.44,8703224400,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,".22.29 - - - - - Loại khác 8703.22.30 - - - - Loại khác - - - Loại khác: 8703.22.41 - - - - Xe đua cỡ nhỏ 8703.22.42 - - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.22.43 - - - - Ô tô cứu thương 8703.22.44 - - - - Ô tô tang lễ 8703.22.45 - - - - Ô tô chở phạm nhân 8703.22.46 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) 8703.22.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22."
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.45,8703224500,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"22.30 - - - - Loại khác - - - Loại khác: 8703.22.41 - - - - Xe đua cỡ nhỏ 8703.22.42 - - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.22.43 - - - - Ô tô cứu thương 8703.22.44 - - - - Ô tô tang lễ 8703.22.45 - - - - Ô tô chở phạm nhân 8703.22.46 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) 8703.22.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - -"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.46,8703224600,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"c: 8703.22.41 - - - - Xe đua cỡ nhỏ 8703.22.42 - - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.22.43 - - - - Ô tô cứu thương 8703.22.44 - - - - Ô tô tang lễ 8703.22.45 - - - - Ô tô chở phạm nhân 8703.22.46 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) 8703.22.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.47,8703224700,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"s) 8703.22.43 - - - - Ô tô cứu thương 8703.22.44 - - - - Ô tô tang lễ 8703.22.45 - - - - Ô tô chở phạm nhân 8703.22.46 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) 8703.22.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc: - - - Dạng CKD: 8703.23.11 - - - - Ô tô cứu thương 8703.23.12 - - - - Ô"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.51,8703225100,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"thiết kế như căn hộ) (Motor-homes) 8703.22.47 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc: - - - Dạng CKD: 8703.23.11 - - - - Ô tô cứu thương 8703.23.12 - - - - Ô tô tang lễ 8703.23.13 - - - - Ô tô chở phạm nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan:"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.59,8703225900,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"7 - - - - Ô tô kiểu Sedan - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc: - - - Dạng CKD: 8703.23.11 - - - - Ô tô cứu thương 8703.23.12 - - - - Ô tô tang lễ 8703.23.13 - - - - Ô tô chở phạm nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.22.90,8703229000,870322,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"- - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc: - - - Dạng CKD: 8703.23.11 - - - - Ô tô cứu thương 8703.23.12 - - - - Ô tô tang lễ 8703.23.13 - - - - Ô tô chở phạm nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.11,8703231100,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,ô tô van): 8703.22.51 - - - - - Loại bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc: - - - Dạng CKD: 8703.23.11 - - - - Ô tô cứu thương 8703.23.12 - - - - Ô tô tang lễ 8703.23.13 - - - - Ô tô chở phạm nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.23 - - - - - Dung tích x
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.12,8703231200,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,i bốn bánh chủ động 8703.22.59 - - - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc: - - - Dạng CKD: 8703.23.11 - - - - Ô tô cứu thương 8703.23.12 - - - - Ô tô tang lễ 8703.23.13 - - - - Ô tô chở phạm nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.23 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không qu
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.13,8703231300,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,- - - - Loại khác 8703.22.90 - - - - Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc: - - - Dạng CKD: 8703.23.11 - - - - Ô tô cứu thương 8703.23.12 - - - - Ô tô tang lễ 8703.23.13 - - - - Ô tô chở phạm nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.23 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.24 - - - - -
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.14,8703231400,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,Loại khác 8703.23 - - Dung tích xilanh trên 1.500 cc nhưng không quá 3.000 cc: - - - Dạng CKD: 8703.23.11 - - - - Ô tô cứu thương 8703.23.12 - - - - Ô tô tang lễ 8703.23.13 - - - - Ô tô chở phạm nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.23 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.24 - - - - - Dung tích xi lanh trên 2.500 cc - -
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.21,8703232100,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"ô cứu thương 8703.23.12 - - - - Ô tô tang lễ 8703.23.13 - - - - Ô tô chở phạm nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.23 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.24 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô t"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.22,8703232200,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"nhân 8703.23.14 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.23 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.24 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.23.31 - - - - - Dung tích xi lanh trên 1."
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.23,8703232300,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.21 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.23 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.24 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.23.31 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.32 - - - - - Dung tích xi lanh trên 1."
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.24,8703232400,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"anh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.22 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.23 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.24 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.23.31 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.32 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.33 - - - - - Dung tích xi lanh trên 2.0"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.31,8703233100,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,".24 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.23.31 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.32 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.33 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.34 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô t"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.32,8703233200,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"hở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.23.31 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.32 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.33 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.34 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.23.35 - - - - - Dung tích xi l"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.33,8703233300,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"không kể ô tô van), loại bốn bánh chủ động: 8703.23.31 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.32 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.33 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.34 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.23.35 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.23.36 - - - - - Dung tích xi"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.34,8703233400,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"anh trên 1.500 cc nhưng không quá 1.800 cc 8703.23.32 - - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.23.33 - - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.23.34 - - - - - Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.23.35 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.23.36 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Loại khác: 8703.23.41 - - - - - Dung tích xi lanh t"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.35,8703233500,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"- Dung tích xi lanh trên 2.500 cc - - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.23.35 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.23.36 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Loại khác: 8703.23.41 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.23.42 - - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.23.51 - - - - Ô tô cứu thương 8703.23.52 - - - - Ô tô tang lễ 8703.23.53 - - - - Ô tô chở phạm nhân 870"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.36,8703233600,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.23.35 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.23.36 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Loại khác: 8703.23.41 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.23.42 - - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.23.51 - - - - Ô tô cứu thương 8703.23.52 - - - - Ô tô tang lễ 8703.23.53 - - - - Ô tô chở phạm nhân 8703.23.54 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Mot"
RCEP,2023_129_130_129-2022-N_-CP_8703.txt,8703.23.41,8703234100,870323,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"ể ô tô van), không phải loại bốn bánh chủ động: 8703.23.35 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.23.36 - - - - - Dung tích xi lanh trên 2.000 cc - - - - Loại khác: 8703.23.41 - - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.23.42 - - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.23.51 - - - - Ô tô cứu thương 8703.23.52 - - - - Ô tô tang lễ 8703.23.53 - - - - Ô tô chở phạm nhân 8703.23.54 - - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes) - - - - Ô tô kiểu Sedan: 8703.23.55 - - - - - Dung tích xi lanh"
